date,open,high,low,close,volume
9/10/10,"9,090","9,240","9,080","9,180","68,133"
9/13/10,"9,300","9,350","9,250","9,260","55,057"
9/14/10,"9,260","9,280","9,200","9,250","55,124"
9/15/10,"9,190","9,540","9,140","9,470","148,943"
9/16/10,"9,560","9,580","9,420","9,430","77,778"
9/17/10,"9,550","9,600","9,500","9,570","50,298"
9/21/10,"9,630","9,650","9,520","9,530","49,395"
9/22/10,"9,500","9,580","9,490","9,520","49,305"
9/24/10,"9,370","9,560","9,360","9,400","84,995"
9/27/10,"9,500","9,570","9,480","9,540","49,163"
9/28/10,"9,520","9,560","9,470","9,490","41,436"
9/29/10,"9,540","9,610","9,500","9,560","63,481"
9/30/10,"9,560","9,570","9,360","9,360","75,801"
10/1/10,"9,460","9,480","9,360","9,390","82,462"
10/4/10,"9,410","9,520","9,350","9,350","63,054"
10/5/10,"9,350","9,540","9,330","9,520","99,754"
10/6/10,"9,590","9,700","9,570","9,700","87,933"
10/7/10,"9,650","9,730","9,650","9,690","51,394"
10/8/10,"9,650","9,680","9,580","9,580","46,026"
10/12/10,"9,640","9,650","9,380","9,400","67,360"
10/13/10,"9,480","9,510","9,390","9,410","52,657"
10/14/10,"9,510","9,620","9,480","9,570","69,533"
10/15/10,"9,550","9,560","9,480","9,520","50,364"
10/18/10,"9,530","9,570","9,470","9,490","33,455"
10/19/10,"9,490","9,580","9,480","9,530","45,156"
10/20/10,"9,410","9,420","9,310","9,380","75,843"
10/21/10,"9,440","9,490","9,330","9,370","79,730"
10/22/10,"9,410","9,460","9,390","9,420","31,252"
10/25/10,"9,440","9,460","9,390","9,430","41,111"
10/26/10,"9,400","9,470","9,360","9,360","47,919"
10/27/10,"9,430","9,460","9,330","9,410","59,496"
10/28/10,"9,380","9,420","9,350","9,370","41,619"
10/29/10,"9,320","9,340","9,170","9,190","62,199"
11/1/10,"9,170","9,270","9,130","9,160","64,490"
11/2/10,"9,140","9,170","9,120","9,170","39,405"
11/4/10,"9,290","9,380","9,290","9,360","46,203"
11/5/10,"9,530","9,690","9,520","9,650","81,419"
11/8/10,"9,700","9,740","9,680","9,720","45,782"
11/9/10,"9,670","9,730","9,650","9,690","45,233"
11/10/10,"9,750","9,850","9,740","9,810","57,420"
11/11/10,"9,870","9,890","9,830","9,860","37,173"
11/12/10,"9,800","9,860","9,720","9,740","60,562"
11/15/10,"9,810","9,840","9,740","9,820","45,323"
11/16/10,"9,910","9,920","9,770","9,780","78,332"
11/17/10,"9,720","9,830","9,700","9,830","49,175"
11/18/10,"9,830","10,020","9,800","9,980","82,302"
11/19/10,"10,140","10,140","10,020","10,050","48,001"
11/22/10,"10,150","10,170","10,090","10,120","31,336"
11/24/10,"9,950","10,070","9,900","10,040","55,488"
11/25/10,"10,100","10,130","10,040","10,080","41,313"
11/26/10,"10,090","10,140","10,040","10,060","45,762"
11/29/10,"10,080","10,160","10,040","10,120","55,815"
11/30/10,"10,070","10,110","9,930","9,950","70,493"
12/1/10,"9,950","10,010","9,920","10,000","52,418"
12/2/10,"10,190","10,200","10,140","10,160","56,863"
12/3/10,"10,240","10,260","10,150","10,190","39,186"
12/6/10,"10,170","10,190","10,140","10,180","27,459"
12/7/10,"10,160","10,170","10,090","10,150","37,002"
12/8/10,"10,210","10,270","10,180","10,240","49,098"
12/9/10,"10,290","10,300","10,240","10,280","30,452"
12/10/10,"10,250","10,330","10,180","10,210","63,906"
12/13/10,"10,210","10,290","10,190","10,280","36,195"
12/14/10,"10,260","10,320","10,260","10,310","33,152"
12/15/10,"10,310","10,340","10,270","10,300","38,069"
12/16/10,"10,300","10,350","10,280","10,300","31,916"
12/17/10,"10,300","10,320","10,280","10,290","25,150"
12/20/10,"10,280","10,300","10,170","10,230","34,596"
12/21/10,"10,280","10,370","10,260","10,350","30,873"
12/22/10,"10,350","10,390","10,320","10,330","32,310"
12/24/10,"10,260","10,290","10,260","10,280","15,921"
12/27/10,"10,300","10,380","10,290","10,350","22,324"
12/28/10,"10,330","10,340","10,290","10,320","20,388"
12/29/10,"10,280","10,360","10,280","10,360","21,440"
12/30/10,"10,300","10,320","10,200","10,210","44,458"
1/4/11,"10,350","10,420","10,330","10,380","43,202"
1/5/11,"10,380","10,420","10,360","10,380","32,346"
1/6/11,"10,510","10,540","10,500","10,510","39,810"
1/7/11,"10,510","10,560","10,500","10,550","34,283"
1/11/11,"10,480","10,540","10,470","10,510","40,699"
1/12/11,"10,560","10,580","10,500","10,520","39,285"
1/13/11,"10,600","10,620","10,560","10,560","38,905"
1/14/11,"10,560","10,580","10,490","10,500","45,533"
1/17/11,"10,550","10,570","10,480","10,500","35,089"
1/18/11,"10,470","10,550","10,450","10,520","41,252"
1/19/11,"10,560","10,590","10,530","10,570","40,522"
1/20/11,"10,500","10,510","10,420","10,440","55,766"
1/21/11,"10,470","10,480","10,250","10,280","77,784"
1/24/11,"10,320","10,350","10,270","10,340","47,109"
1/25/11,"10,360","10,480","10,350","10,470","67,383"
1/26/11,"10,410","10,440","10,390","10,420","34,597"
1/27/11,"10,460","10,490","10,410","10,480","55,803"
1/28/11,"10,460","10,480","10,330","10,370","71,096"
1/31/11,"10,220","10,270","10,180","10,230","58,524"
2/1/11,"10,270","10,300","10,240","10,270","45,614"
2/2/11,"10,370","10,490","10,360","10,460","68,299"
2/3/11,"10,410","10,450","10,410","10,440","30,481"
2/4/11,"10,540","10,590","10,520","10,530","44,156"
2/7/11,"10,650","10,660","10,560","10,590","57,098"
2/8/11,"10,640","10,650","10,620","10,630","36,489"
2/9/11,"10,680","10,700","10,590","10,620","53,507"
2/10/11,"10,580","10,630","10,560","10,620","38,876"
2/14/11,"10,680","10,730","10,670","10,730","34,244"
2/15/11,"10,730","10,760","10,710","10,740","34,398"
2/16/11,"10,760","10,840","10,750","10,800","47,553"
2/17/11,"10,870","10,890","10,810","10,840","44,911"
2/18/11,"10,820","10,860","10,800","10,850","29,957"
2/21/11,"10,810","10,870","10,780","10,870","37,756"
2/22/11,"10,730","10,760","10,630","10,660","105,109"
2/23/11,"10,590","10,660","10,550","10,570","70,954"
2/24/11,"10,550","10,550","10,430","10,470","80,237"
2/25/11,"10,480","10,540","10,450","10,510","60,672"
2/28/11,"10,500","10,630","10,440","10,630","76,481"
3/1/11,"10,670","10,760","10,660","10,750","54,557"
3/2/11,"10,610","10,630","10,490","10,490","74,162"
3/3/11,"10,530","10,600","10,520","10,590","47,032"
3/4/11,"10,750","10,780","10,660","10,700","65,129"
3/7/11,"10,620","10,620","10,460","10,530","71,537"
3/8/11,"10,520","10,570","10,500","10,520","60,854"
3/9/11,"10,620","10,670","10,560","10,600","80,043"
3/10/11,"10,540","10,550","10,400","10,440","45,083"
3/11/11,"10,280","10,310","10,160","10,170","94,920"
3/14/11,"9,500","9,750","9,430","9,460","206,394"
3/15/11,"9,180","9,230","7,800","8,640","291,543"
3/16/11,"9,050","9,070","8,710","9,000","206,078"
3/17/11,"8,440","9,020","8,400","8,930","176,142"
3/18/11,"9,020","9,200","9,010","9,130","107,684"
3/22/11,"9,470","9,550","9,380","9,530","80,070"
3/23/11,"9,480","9,500","9,300","9,380","90,634"
3/24/11,"9,390","9,430","9,330","9,350","47,398"
3/25/11,"9,500","9,510","9,380","9,450","47,335"
3/28/11,"9,460","9,470","9,330","9,410","47,189"
3/29/11,"9,340","9,510","9,320","9,480","55,350"
3/30/11,"9,510","9,720","9,470","9,710","73,572"
3/31/11,"9,760","9,770","9,660","9,710","50,289"
4/1/11,"9,740","9,830","9,690","9,700","61,779"
4/4/11,"9,760","9,820","9,710","9,710","29,081"
4/5/11,"9,730","9,740","9,570","9,630","52,212"
4/6/11,"9,680","9,690","9,560","9,610","47,282"
4/7/11,"9,660","9,700","9,580","9,590","35,734"
4/8/11,"9,560","9,820","9,530","9,770","72,831"
4/11/11,"9,710","9,780","9,700","9,720","31,734"
4/12/11,"9,600","9,610","9,500","9,560","62,269"
4/13/11,"9,520","9,670","9,510","9,640","47,442"
4/14/11,"9,570","9,690","9,550","9,650","43,250"
4/15/11,"9,640","9,660","9,560","9,560","43,738"
4/18/11,"9,590","9,620","9,540","9,560","29,603"
4/19/11,"9,450","9,490","9,390","9,440","43,621"
4/20/11,"9,540","9,640","9,520","9,610","37,279"
4/21/11,"9,690","9,740","9,640","9,680","43,164"
4/22/11,"9,630","9,740","9,610","9,680","33,017"
4/25/11,"9,690","9,750","9,650","9,680","24,423"
4/26/11,"9,620","9,630","9,530","9,550","40,121"
4/27/11,"9,640","9,730","9,630","9,710","37,379"
4/28/11,"9,740","9,870","9,710","9,870","54,453"
5/2/11,"9,970","10,040","9,940","10,030","33,939"
5/6/11,"9,780","9,880","9,780","9,850","30,637"
5/9/11,"9,890","9,900","9,780","9,810","31,883"
5/10/11,"9,800","9,860","9,750","9,820","34,126"
5/11/11,"9,920","9,930","9,840","9,860","33,424"
5/12/11,"9,770","9,840","9,700","9,700","39,538"
5/13/11,"9,750","9,760","9,550","9,670","61,936"
5/16/11,"9,580","9,600","9,550","9,560","33,796"
5/17/11,"9,510","9,600","9,500","9,580","44,438"
5/18/11,"9,600","9,690","9,590","9,670","38,566"
5/19/11,"9,710","9,730","9,600","9,630","35,339"
5/20/11,"9,620","9,670","9,600","9,620","26,084"
5/23/11,"9,540","9,550","9,430","9,460","42,867"
5/24/11,"9,410","9,500","9,400","9,480","41,843"
5/25/11,"9,490","9,510","9,410","9,410","35,741"
5/26/11,"9,500","9,570","9,490","9,550","36,789"
5/27/11,"9,520","9,600","9,490","9,530","31,566"
5/30/11,"9,480","9,540","9,450","9,520","32,237"
5/31/11,"9,500","9,700","9,490","9,690","54,469"
6/1/11,"9,710","9,730","9,660","9,710","37,741"
6/2/11,"9,530","9,580","9,510","9,550","41,441"
6/3/11,"9,550","9,610","9,490","9,520","39,652"
6/6/11,"9,470","9,500","9,350","9,400","46,757"
6/7/11,"9,380","9,460","9,360","9,450","61,326"
6/8/11,"9,420","9,470","9,390","9,460","43,708"
6/9/11,"9,410","9,490","9,380","9,490","30,089"
6/10/11,"9,530","9,620","9,480","9,500","56,510"
6/13/11,"9,390","9,460","9,380","9,450","30,844"
6/14/11,"9,440","9,560","9,430","9,530","41,486"
6/15/11,"9,580","9,590","9,510","9,580","32,563"
6/16/11,"9,480","9,490","9,390","9,410","43,292"
6/17/11,"9,450","9,450","9,310","9,340","46,747"
6/20/11,"9,380","9,420","9,330","9,350","31,284"
6/21/11,"9,410","9,450","9,370","9,450","39,999"
6/22/11,"9,530","9,650","9,520","9,610","55,311"
6/23/11,"9,550","9,650","9,540","9,600","38,770"
6/24/11,"9,620","9,690","9,600","9,670","32,701"
6/27/11,"9,620","9,630","9,560","9,590","31,960"
6/28/11,"9,670","9,710","9,630","9,650","36,553"
6/29/11,"9,770","9,800","9,730","9,790","33,817"
6/30/11,"9,840","9,850","9,790","9,810","40,301"
7/1/11,"9,880","9,900","9,840","9,850","23,326"
7/4/11,"9,980","10,010","9,940","9,960","31,097"
7/5/11,"9,970","10,000","9,940","9,960","33,646"
7/6/11,"9,990","10,090","9,970","10,080","37,275"
7/7/11,"10,040","10,110","10,020","10,080","33,210"
7/8/11,"10,170","10,200","10,120","10,160","39,068"
7/11/11,"10,060","10,120","10,050","10,080","22,482"
7/12/11,"9,940","9,970","9,900","9,920","37,358"
7/13/11,"9,890","9,980","9,880","9,950","41,053"
7/14/11,"9,930","10,000","9,880","9,930","45,689"
7/15/11,"9,920","9,990","9,920","9,970","28,602"
7/19/11,"9,930","9,950","9,870","9,890","24,115"
7/20/11,"10,010","10,050","9,980","10,020","27,807"
7/21/11,"10,030","10,030","9,970","10,010","24,938"
7/22/11,"10,120","10,160","10,080","10,140","25,192"
7/25/11,"10,080","10,100","10,040","10,050","22,539"
7/26/11,"10,080","10,130","10,040","10,110","34,234"
7/27/11,"10,050","10,060","10,010","10,040","28,860"
7/28/11,"9,930","9,950","9,850","9,900","44,340"
7/29/11,"9,870","9,920","9,820","9,830","40,407"
8/1/11,"9,920","10,040","9,920","9,970","49,374"
8/2/11,"9,860","9,890","9,820","9,830","48,293"
8/3/11,"9,670","9,690","9,600","9,650","53,718"
8/4/11,"9,680","9,770","9,610","9,670","76,724"
8/5/11,"9,290","9,350","9,250","9,280","78,042"
8/8/11,"9,160","9,220","9,050","9,120","79,259"
8/9/11,"8,770","9,000","8,650","9,000","131,250"
8/10/11,"9,150","9,160","9,010","9,020","73,694"
8/11/11,"8,830","8,990","8,810","8,980","78,673"
8/12/11,"9,090","9,090","8,920","8,960","50,318"
8/15/11,"9,080","9,120","9,020","9,060","29,767"
8/16/11,"9,130","9,150","9,070","9,070","34,391"
8/17/11,"9,040","9,090","9,000","9,040","32,987"
8/18/11,"9,030","9,050","8,920","8,940","42,807"
8/19/11,"8,720","8,800","8,700","8,710","62,138"
8/22/11,"8,690","8,780","8,610","8,620","58,153"
8/23/11,"8,700","8,750","8,630","8,740","55,923"
8/24/11,"8,810","8,820","8,610","8,660","60,310"
8/25/11,"8,760","8,850","8,730","8,780","53,016"
8/26/11,"8,740","8,800","8,730","8,790","34,553"
8/29/11,"8,790","8,930","8,750","8,870","47,181"
8/30/11,"8,960","9,000","8,940","8,950","36,055"
8/31/11,"8,930","8,970","8,910","8,960","28,136"
9/1/11,"9,010","9,100","9,000","9,060","44,279"
9/2/11,"8,970","9,020","8,910","8,940","38,287"
9/5/11,"8,830","8,850","8,760","8,770","38,862"
9/6/11,"8,680","8,710","8,580","8,610","57,375"
9/7/11,"8,750","8,780","8,700","8,780","63,051"
9/8/11,"8,860","8,880","8,750","8,790","29,394"
9/9/11,"8,700","8,750","8,650","8,650","32,940"
9/12/11,"8,460","8,520","8,450","8,480","39,873"
9/13/11,"8,520","8,570","8,480","8,570","32,964"
9/14/11,"8,560","8,610","8,430","8,460","41,094"
9/15/11,"8,610","8,630","8,560","8,600","37,222"
9/16/11,"8,730","8,800","8,710","8,790","30,659"
9/20/11,"8,680","8,700","8,640","8,650","31,401"
9/21/11,"8,650","8,710","8,640","8,680","32,218"
9/22/11,"8,580","8,580","8,480","8,490","46,887"
9/26/11,"8,490","8,490","8,290","8,290","74,207"
9/27/11,"8,440","8,580","8,420","8,580","50,092"
9/28/11,"8,620","8,670","8,600","8,640","47,397"
9/29/11,"8,530","8,720","8,500","8,710","55,412"
9/30/11,"8,710","8,770","8,650","8,680","56,223"
10/3/11,"8,550","8,570","8,460","8,530","45,694"
10/4/11,"8,410","8,480","8,360","8,450","57,592"
10/5/11,"8,500","8,510","8,350","8,380","55,884"
10/6/11,"8,490","8,550","8,470","8,530","39,006"
10/7/11,"8,620","8,670","8,580","8,590","39,136"
10/11/11,"8,790","8,810","8,750","8,770","32,671"
10/12/11,"8,720","8,770","8,690","8,740","32,529"
10/13/11,"8,840","8,860","8,800","8,800","33,509"
10/14/11,"8,780","8,800","8,740","8,770","24,252"
10/17/11,"8,890","8,910","8,860","8,900","29,926"
10/18/11,"8,750","8,780","8,730","8,750","25,404"
10/19/11,"8,830","8,840","8,750","8,790","27,592"
10/20/11,"8,750","8,750","8,670","8,670","30,562"
10/21/11,"8,690","8,710","8,650","8,680","19,205"
10/24/11,"8,770","8,850","8,770","8,840","25,003"
10/25/11,"8,860","8,870","8,750","8,770","32,943"
10/26/11,"8,680","8,800","8,650","8,730","33,229"
10/27/11,"8,770","8,930","8,730","8,920","47,859"
10/28/11,"9,090","9,100","9,010","9,050","41,886"
10/31/11,"9,020","9,160","8,960","8,960","65,662"
11/1/11,"8,870","8,950","8,830","8,850","50,338"
11/2/11,"8,700","8,710","8,640","8,690","49,761"
11/4/11,"8,790","8,820","8,730","8,800","31,214"
11/7/11,"8,760","8,780","8,740","8,760","20,131"
11/8/11,"8,750","8,770","8,640","8,670","33,955"
11/9/11,"8,730","8,770","8,670","8,730","33,825"
11/10/11,"8,540","8,570","8,490","8,490","48,130"
11/11/11,"8,530","8,570","8,490","8,500","34,830"
11/14/11,"8,640","8,670","8,600","8,620","25,304"
11/15/11,"8,550","8,600","8,530","8,560","27,699"
11/16/11,"8,550","8,570","8,450","8,450","27,915"
11/17/11,"8,440","8,500","8,400","8,470","35,110"
11/18/11,"8,370","8,410","8,360","8,410","37,310"
11/21/11,"8,370","8,380","8,340","8,360","18,761"
11/22/11,"8,260","8,360","8,260","8,320","35,959"
11/24/11,"8,180","8,220","8,150","8,160","30,479"
11/25/11,"8,140","8,200","8,130","8,180","27,535"
11/28/11,"8,280","8,330","8,260","8,310","33,463"
11/29/11,"8,380","8,480","8,350","8,480","35,339"
11/30/11,"8,400","8,440","8,360","8,420","27,052"
12/1/11,"8,650","8,670","8,580","8,600","42,648"
12/2/11,"8,610","8,660","8,590","8,660","31,343"
12/5/11,"8,710","8,710","8,670","8,680","26,044"
12/6/11,"8,650","8,670","8,570","8,580","37,408"
12/7/11,"8,620","8,730","8,620","8,680","42,984"
12/8/11,"8,660","8,700","8,630","8,680","23,979"
12/9/11,"8,550","8,570","8,490","8,520","46,289"
12/12/11,"8,660","8,670","8,620","8,620","26,212"
12/13/11,"8,520","8,590","8,510","8,550","28,139"
12/14/11,"8,500","8,530","8,480","8,500","27,766"
12/15/11,"8,430","8,440","8,360","8,370","32,032"
12/16/11,"8,420","8,430","8,380","8,400","26,500"
12/19/11,"8,350","8,360","8,260","8,300","33,561"
12/20/11,"8,320","8,350","8,310","8,330","16,586"
12/21/11,"8,450","8,470","8,430","8,440","22,076"
12/22/11,"8,430","8,430","8,370","8,370","18,051"
12/26/11,"8,520","8,530","8,450","8,450","17,969"
12/27/11,"8,420","8,460","8,410","8,450","14,597"
12/28/11,"8,450","8,460","8,410","8,420","12,066"
12/29/11,"8,360","8,400","8,330","8,390","21,382"
12/30/11,"8,440","8,450","8,410","8,440","18,351"
1/4/12,"8,530","8,580","8,530","8,530","35,541"
1/5/12,"8,500","8,520","8,470","8,500","17,247"
1/6/12,"8,490","8,490","8,340","8,390","41,941"
1/10/12,"8,400","8,440","8,400","8,420","18,999"
1/11/12,"8,430","8,460","8,420","8,430","27,358"
1/12/12,"8,430","8,430","8,350","8,380","30,913"
1/13/12,"8,450","8,510","8,450","8,500","37,644"
1/16/12,"8,400","8,410","8,340","8,380","36,914"
1/17/12,"8,420","8,480","8,400","8,470","28,182"
1/18/12,"8,450","8,600","8,430","8,550","58,874"
1/19/12,"8,600","8,680","8,590","8,650","47,658"
1/20/12,"8,740","8,790","8,720","8,750","52,067"
1/23/12,"8,750","8,790","8,740","8,770","23,264"
1/24/12,"8,810","8,820","8,760","8,790","27,991"
1/25/12,"8,830","8,910","8,810","8,870","47,142"
1/26/12,"8,890","8,900","8,830","8,850","31,403"
1/27/12,"8,840","8,890","8,800","8,830","42,992"
1/30/12,"8,800","8,840","8,760","8,800","36,786"
1/31/12,"8,790","8,840","8,770","8,810","36,987"
2/1/12,"8,780","8,830","8,770","8,790","30,276"
2/2/12,"8,860","8,900","8,860","8,870","38,031"
2/3/12,"8,840","8,870","8,810","8,840","34,065"
2/6/12,"8,940","8,950","8,900","8,900","31,283"
2/7/12,"8,890","8,920","8,880","8,900","30,665"
2/8/12,"8,950","9,010","8,950","8,990","40,400"
2/9/12,"8,990","9,010","8,930","9,010","38,137"
2/10/12,"9,010","9,020","8,940","8,970","36,359"
2/13/12,"8,940","9,020","8,940","9,000","36,659"
2/14/12,"8,970","9,070","8,960","9,060","47,917"
2/15/12,"9,110","9,320","9,100","9,270","73,102"
2/16/12,"9,230","9,310","9,210","9,230","55,397"
2/17/12,"9,400","9,440","9,370","9,400","55,951"
2/20/12,"9,560","9,570","9,460","9,470","45,025"
2/21/12,"9,460","9,520","9,430","9,490","56,384"
2/22/12,"9,470","9,570","9,440","9,570","52,313"
2/23/12,"9,560","9,610","9,500","9,570","40,194"
2/24/12,"9,570","9,640","9,570","9,640","43,692"
2/27/12,"9,730","9,740","9,610","9,620","45,326"
2/28/12,"9,570","9,760","9,530","9,760","84,531"
2/29/12,"9,780","9,880","9,700","9,710","68,641"
3/1/12,"9,780","9,870","9,670","9,710","71,619"
3/2/12,"9,800","9,820","9,730","9,760","52,338"
3/5/12,"9,760","9,790","9,670","9,680","45,739"
3/6/12,"9,700","9,740","9,600","9,650","69,639"
3/7/12,"9,540","9,610","9,510","9,580","54,892"
3/8/12,"9,680","9,770","9,660","9,760","35,462"
3/9/12,"9,830","9,950","9,780","9,840","77,213"
3/12/12,"9,950","9,960","9,800","9,800","53,027"
3/13/12,"9,860","9,950","9,810","9,840","73,959"
3/14/12,"10,020","10,050","9,980","10,010","52,642"
3/15/12,"10,060","10,100","10,000","10,060","44,859"
3/16/12,"10,040","10,080","10,020","10,060","38,517"
3/19/12,"10,080","10,110","10,060","10,080","20,685"
3/21/12,"10,040","10,070","10,000","10,020","38,802"
3/22/12,"10,000","10,070","9,980","10,040","47,702"
3/23/12,"9,940","9,970","9,930","9,930","31,611"
3/26/12,"9,960","9,990","9,940","9,960","31,110"
3/27/12,"10,100","10,190","10,080","10,180","49,355"
3/28/12,"10,170","10,220","10,130","10,180","41,596"
3/29/12,"10,140","10,170","10,090","10,110","39,202"
3/30/12,"10,090","10,130","10,040","10,090","41,683"
4/2/12,"10,180","10,200","10,110","10,110","38,705"
4/3/12,"10,090","10,100","10,050","10,050","28,633"
4/4/12,"10,060","10,080","9,810","9,820","80,929"
4/5/12,"9,760","9,820","9,700","9,790","67,786"
4/6/12,"9,720","9,750","9,660","9,680","39,881"
4/9/12,"9,560","9,630","9,530","9,550","51,264"
4/10/12,"9,580","9,660","9,510","9,540","58,280"
4/11/12,"9,390","9,500","9,380","9,440","56,491"
4/12/12,"9,480","9,550","9,450","9,540","42,190"
4/13/12,"9,660","9,700","9,620","9,640","54,658"
4/16/12,"9,520","9,540","9,460","9,470","40,463"
4/17/12,"9,470","9,530","9,450","9,450","29,038"
4/18/12,"9,630","9,690","9,600","9,660","40,344"
4/19/12,"9,590","9,630","9,570","9,600","27,763"
4/20/12,"9,570","9,590","9,530","9,560","32,442"
4/23/12,"9,600","9,650","9,520","9,550","31,905"
4/24/12,"9,470","9,520","9,420","9,480","42,403"
4/25/12,"9,580","9,590","9,530","9,550","30,561"
4/26/12,"9,620","9,640","9,530","9,560","38,505"
4/27/12,"9,570","9,700","9,460","9,500","80,500"
5/1/12,"9,470","9,480","9,330","9,340","41,214"
5/2/12,"9,400","9,430","9,350","9,360","38,693"
5/7/12,"9,110","9,170","9,100","9,110","50,228"
5/8/12,"9,200","9,220","9,160","9,180","33,841"
5/9/12,"9,100","9,100","9,020","9,040","48,028"
5/10/12,"9,000","9,080","8,980","9,030","45,284"
5/11/12,"9,010","9,050","8,930","8,950","50,664"
5/14/12,"8,980","9,030","8,940","8,970","35,691"
5/15/12,"8,900","8,930","8,840","8,910","56,107"
5/16/12,"8,870","8,890","8,750","8,750","71,653"
5/17/12,"8,780","8,880","8,760","8,850","57,541"
5/18/12,"8,700","8,700","8,580","8,600","75,766"
5/21/12,"8,620","8,680","8,610","8,620","42,960"
5/22/12,"8,710","8,740","8,690","8,730","37,953"
5/23/12,"8,710","8,710","8,530","8,570","59,705"
5/24/12,"8,550","8,610","8,490","8,560","49,303"
5/25/12,"8,600","8,620","8,550","8,580","42,344"
5/28/12,"8,600","8,620","8,560","8,600","28,022"
5/29/12,"8,570","8,660","8,510","8,650","49,550"
5/30/12,"8,640","8,650","8,560","8,610","45,772"
5/31/12,"8,480","8,540","8,450","8,530","53,143"
6/1/12,"8,460","8,490","8,420","8,420","41,629"
6/4/12,"8,240","8,300","8,230","8,290","60,131"
6/5/12,"8,320","8,410","8,310","8,410","49,581"
6/6/12,"8,430","8,550","8,410","8,530","81,231"
6/7/12,"8,640","8,650","8,590","8,610","28,187"
6/8/12,"8,600","8,610","8,410","8,430","67,711"
6/11/12,"8,620","8,650","8,570","8,610","35,879"
6/12/12,"8,450","8,560","8,440","8,530","41,052"
6/13/12,"8,550","8,610","8,540","8,590","32,626"
6/14/12,"8,520","8,580","8,510","8,570","26,713"
6/15/12,"8,610","8,620","8,540","8,560","46,606"
6/18/12,"8,730","8,760","8,700","8,730","37,662"
6/19/12,"8,680","8,700","8,620","8,650","27,785"
6/20/12,"8,710","8,760","8,690","8,740","27,992"
6/21/12,"8,790","8,850","8,770","8,820","42,911"
6/22/12,"8,710","8,820","8,710","8,780","39,021"
6/25/12,"8,820","8,830","8,710","8,720","34,284"
6/26/12,"8,650","8,700","8,600","8,690","40,061"
6/27/12,"8,670","8,740","8,640","8,740","28,038"
6/28/12,"8,800","8,880","8,800","8,870","38,027"
6/29/12,"8,800","9,070","8,790","9,010","71,691"
7/2/12,"9,080","9,090","9,000","9,020","31,726"
7/3/12,"9,010","9,090","9,010","9,070","38,066"
7/4/12,"9,110","9,130","9,080","9,090","27,358"
7/5/12,"9,070","9,130","9,060","9,090","30,648"
7/6/12,"9,050","9,080","8,970","9,020","37,704"
7/9/12,"8,930","8,950","8,880","8,880","33,002"
7/10/12,"8,920","8,970","8,850","8,860","34,668"
7/11/12,"8,820","8,860","8,790","8,850","25,147"
7/12/12,"8,860","8,860","8,700","8,700","60,542"
7/13/12,"8,690","8,760","8,680","8,700","35,629"
7/17/12,"8,720","8,810","8,710","8,750","31,786"
7/18/12,"8,780","8,800","8,710","8,740","30,813"
7/19/12,"8,800","8,830","8,760","8,790","31,884"
7/20/12,"8,780","8,790","8,650","8,670","39,946"
7/23/12,"8,580","8,600","8,490","8,510","43,853"
7/24/12,"8,500","8,520","8,440","8,470","35,667"
7/25/12,"8,390","8,430","8,320","8,350","42,594"
7/26/12,"8,390","8,450","8,350","8,440","42,452"
7/27/12,"8,550","8,570","8,510","8,560","36,107"
7/30/12,"8,660","8,670","8,580","8,610","31,614"
7/31/12,"8,590","8,740","8,570","8,680","39,544"
8/1/12,"8,610","8,660","8,570","8,630","36,463"
8/2/12,"8,650","8,710","8,630","8,630","37,847"
8/3/12,"8,530","8,560","8,500","8,540","31,903"
8/6/12,"8,690","8,750","8,680","8,730","31,763"
8/7/12,"8,720","8,810","8,710","8,800","38,703"
8/8/12,"8,890","8,960","8,840","8,870","46,451"
8/9/12,"8,860","9,000","8,850","8,970","54,931"
8/10/12,"8,930","8,950","8,850","8,870","36,956"
8/13/12,"8,870","8,900","8,860","8,870","18,111"
8/14/12,"8,890","8,970","8,890","8,930","30,507"
8/15/12,"8,950","8,960","8,850","8,920","26,546"
8/16/12,"8,960","9,100","8,950","9,080","43,413"
8/17/12,"9,120","9,190","9,080","9,170","47,381"
8/20/12,"9,200","9,220","9,140","9,190","40,569"
8/21/12,"9,170","9,190","9,140","9,150","26,312"
8/22/12,"9,160","9,160","9,070","9,110","42,960"
8/23/12,"9,080","9,190","9,060","9,180","43,255"
8/24/12,"9,060","9,080","9,030","9,060","31,256"
8/27/12,"9,130","9,150","9,080","9,080","27,674"
8/28/12,"9,130","9,140","8,980","9,050","48,104"
8/29/12,"9,050","9,080","9,030","9,080","21,604"
8/30/12,"9,060","9,070","8,960","8,970","36,819"
8/31/12,"8,900","8,940","8,820","8,820","41,392"
9/3/12,"8,830","8,900","8,760","8,770","56,442"
9/4/12,"8,800","8,810","8,720","8,780","48,343"
9/5/12,"8,770","8,770","8,660","8,670","41,172"
9/6/12,"8,690","8,700","8,650","8,690","40,248"
9/7/12,"8,870","8,880","8,800","8,880","43,266"
9/10/12,"8,850","8,880","8,830","8,870","25,715"
9/11/12,"8,810","8,820","8,770","8,800","26,512"
9/12/12,"8,820","8,970","8,810","8,950","47,536"
9/13/12,"8,950","9,030","8,920","8,990","16,773"
9/14/12,"9,060","9,140","9,020","9,080","46,298"
9/18/12,"9,100","9,120","9,050","9,070","45,637"
9/19/12,"9,110","9,230","9,070","9,170","56,800"
9/20/12,"9,110","9,150","8,990","8,990","45,342"
